beneficiary_id,snapshot_date,num_past_loans,num_active_loans,avg_loan_amount,avg_loan_tenure_months,loan_disbursal_utilization_ratio,num_late_payments,avg_days_delay,num_defaults,repeat_borrow_freq,repayment_punctuality_rate,avg_monthly_electricity_kwh,electricity_kwh_variance,months_with_zero_electricity,avg_mobile_recharge_amount,avg_mobile_recharge_count,avg_bank_inflow,avg_bank_outflow,avg_bank_balance,upi_txn_count_monthly,upi_txn_value_monthly,age,gender,education_level,household_size,num_dependents,location_type,rural_urban_flag,state,district,asset_land,asset_livestock,asset_durable_goods_score,employment_status,business_type,doc_upload_frequency,avg_upload_delay_days,used_account_aggregator,survey_expense_to_income_ratio,survey_financial_confidence_score,repayment_delay_trend,income_proxy_trend,consumption_volatility_index,seasonality_index,district_avg_income,infra_score,weather_risk_index,govt_survey_poverty_index,default_label,creditworthiness_score,default_flag
BEN_0104,2025-09-30,0,1,60450.96363847766,33.45087378602858,0.7261665565034734,1,5.4037669278133365,0,1.773173202120687,0.6208151350778242,80.62750266293207,46.354827338557726,2,150.61486561722066,5.286294249075415,10471.076716528303,11521.7365927211,1426.133818930987,41,6563.695970443163,58,Female,None,7,2,Village,1,UP,Pune,1,1,0.5435912108968393,Unemployed,Service,1.2138087013940595,3.192154620784311,0,0.6451957379120801,5,1.8618102747487555,-0.2703753708003552,0.4327802835838102,0.776203640255608,8732.992626570542,0.1160677043703432,0.1611820653278987,0.5627336390129929,0,28.87,0
BEN_0105,2025-09-30,4,0,64836.11316043216,14.40498307672053,0.8730397119125222,1,2.8333436931501765,0,0.0483560875083404,0.6963838649125123,222.379515578109,28.020028843369047,1,50.0,7.655466391357323,7947.507963034683,10442.23371403008,0.0,67,5155.5376860713295,49,Female,None,6,3,Village,1,Maharashtra,Surat,0,0,0.3782482928598479,Self-employed,Manufacturing,1.476350268573996,5.579448637089698,0,0.6649622027816893,3,1.2296485833648432,0.516814952030189,0.792742684360965,0.9438438734645458,5073.759399899216,0.9882198283121978,0.0235789505565968,0.1429814234175928,1,10.48,1
BEN_0106,2025-09-30,1,0,64830.208405171084,15.801550773302978,0.9485954167029552,1,3.5048207367576767,0,0.7657304309670778,0.873628354566157,175.45511229122428,33.30768607813275,2,152.7265645911884,2.998516627589616,7004.756623700185,3796.474671854093,2846.299532088395,9,5280.795899904131,27,Female,Primary,6,4,City,0,Karnataka,Lucknow,0,0,0.813942740857086,Self-employed,Manufacturing,1.6489158158596195,0.1816782092716695,0,0.8631733984645245,2,-1.2818421611576,0.7399352865699343,0.9225563904605688,0.4198192445845901,6284.438885067284,0.4900336295628249,0.2193225069820424,0.7138367821115955,1,16.54,1
BEN_0107,2025-09-30,3,1,54771.57584078939,19.835960736235293,0.69499441694488,2,5.809550106526139,0,1.0527975917305468,0.6341032898547442,119.27104662117114,23.843952406409656,1,181.39327293293255,3.7542355059815273,7960.133156382062,11132.267007221735,2466.9374753996512,29,4921.942602940325,32,Female,Postgraduate,2,0,Town,0,Karnataka,Lucknow,0,0,0.7975853524908175,Employed,Agriculture,0.7182493254773881,4.373507049632278,0,0.4864509609121929,2,1.4110203672724826,-0.3704082785529956,0.8913229730498781,0.7833334334968626,16087.32474816847,0.4520731478672796,0.5899519830976134,0.8129982386075647,1,65.83,1
BEN_0108,2025-09-30,4,0,56522.46831150268,21.25938342334758,0.99156782244796,0,0.7912800513247804,0,1.356720179565804,0.6978807380598634,75.55672713154866,23.83208439283684,0,197.0480084204657,2.912358366668194,11848.542659138064,7426.142583443037,2247.393873179576,77,1021.6884831953198,33,Female,Postgraduate,2,1,City,1,Karnataka,Patna,0,1,0.4346384932986636,Unemployed,Service,1.1344967390930676,7.558028792759367,1,0.3485606239576269,1,-0.126466446758932,1.999663601134363,0.4776309520940417,0.2128912059161095,13377.88883488613,0.9955690796673156,0.173951139577533,0.9350691364258432,0,52.2,0
BEN_0109,2025-09-30,1,2,45158.73460822347,9.87533758049988,0.7545472548547227,1,7.63530522849787,1,0.5723724933682679,0.9421233472736048,56.116084748815055,6.729301339007658,2,186.4594363598616,6.753295422828648,7265.895029814282,10877.405020631211,2915.7279522660683,26,5653.447665087001,60,Male,Postgraduate,4,1,Town,0,Maharashtra,Bangalore,1,0,0.216485273585823,Employed,Agriculture,0.8772343953292051,1.6423400451627237,0,0.5196311671878937,2,-0.2776547676383286,-0.5703290551384997,0.5208657970021019,0.7327938547210769,9279.55820338157,0.863868263471336,0.8114844246061533,0.6121162341599152,0,31.59,1
BEN_0110,2025-09-30,1,2,60164.595327250216,35.98556229532118,0.7069034740588247,3,5.704190907229226,0,0.5042845213293046,0.8331811797458081,115.45265299243584,24.521965721816247,2,340.0438473804695,2.3722715625309774,8217.932639129916,7373.595361029671,2481.874885536233,67,4102.109530846718,44,Male,Primary,3,3,Village,0,Gujarat,Bangalore,1,1,0.422429865942297,Employed,Trade,1.1652715402368816,0.6455895015690571,0,0.9887494803449826,5,-0.4204741865130156,0.0180167633216888,0.5291054421521594,0.7853532830523928,11566.419948233402,0.4563677340314813,0.4086705767944424,0.5144658146454085,0,43.08,1
BEN_0111,2025-09-30,0,1,61857.52040992585,22.957547269207105,0.7686044730041162,0,9.697068851078278,0,0.7625314381780945,0.6278086161012781,122.72482587395196,35.30704151809325,0,224.5682568616316,2.48978989910803,12558.183790824029,6503.882348800518,893.1524973225355,39,4227.3299444090935,62,Female,Secondary,2,4,Village,1,Gujarat,Surat,0,1,0.6413177325436292,Unemployed,Manufacturing,1.5016866405537146,8.360291407276986,0,0.9296088384772104,3,-0.3505728822480047,-1.622325924918163,0.8687155697074848,0.7165244098835898,7148.431464911255,0.4188029859362721,0.6105327407141296,0.6191820435676793,0,20.88,1
BEN_0112,2025-09-30,0,0,26490.06269713208,21.75916380656023,0.6377589903615436,2,5.232751163403711,0,1.001877383499789,0.6190732576999053,111.82451543494231,23.989197474795706,0,138.11786369359857,3.790964676724213,7315.034325936657,6211.903109861831,3084.474217065784,59,4004.557194273202,49,Female,Graduate,5,2,City,1,Karnataka,Surat,0,1,0.1902059815729073,Unemployed,Agriculture,0.5200726171630977,6.17273868463362,1,0.576672872662656,1,0.3994064318593185,-0.1044712683894624,0.8399395069380008,0.8498130653571617,11984.772288744649,0.0959093825669861,0.4556178416228589,0.9432525046585446,0,45.2,0
BEN_0113,2025-09-30,0,0,55675.20793410896,36.98110030428334,0.6502823626048463,4,1.744196180643352,0,1.9022924628108264,0.6244491501303068,162.77292481170568,44.25843545946304,1,232.77836992109184,5.085129085526067,3090.430470800703,1000.0,3341.356269817501,24,4901.997018255617,23,Male,Primary,1,4,Town,1,Bihar,Bangalore,1,0,0.7730466155703029,Self-employed,Service,1.180545187946664,1.7657897248946397,1,0.9133903991215424,2,2.2997808229864214,-0.2035653892563801,0.3115325285453451,0.4133354468496056,10783.66076627201,0.9265117463890796,0.9033279216189536,0.6281270861732842,0,39.18,0
BEN_0114,2025-09-30,3,2,70521.94711563301,29.7423479609905,0.7657736187873325,0,1.4065904303679932,0,1.524216933394875,0.9767500200589012,179.8832838496088,19.96533285831582,0,219.5738360385577,4.437648803357519,12105.224055676024,9595.888304328486,371.2888797401986,9,5651.124812923795,64,Female,Primary,6,3,Village,0,UP,Bangalore,1,1,0.3305602104352738,Unemployed,Manufacturing,1.1564833299207704,8.063049805831936,1,0.3229281388816611,1,-1.6393357979454637,-0.0496155007268219,0.1628496894220352,0.5447681320754915,7885.151865831729,0.843774847719198,0.0351353370622777,0.2575918493937076,0,24.56,1
BEN_0115,2025-09-30,2,1,44655.64558092824,19.71662498133321,0.90497780877564,1,3.8278831582627153,0,0.8586423338754106,0.939948571424422,138.90695566214092,10.970692095238228,0,147.5044693990597,2.268897864024844,11046.784429253314,5020.118359546603,3320.7718612947174,43,4926.736208321555,53,Male,None,5,4,City,1,Karnataka,Bangalore,0,1,0.9321769949174092,Employed,Service,0.8580114505267882,6.581294714872124,1,0.5199428542249404,1,1.943406573241179,0.9769711598889208,0.3789745614921016,0.0106674106952709,9030.17247562223,0.3100024928799109,0.7293018956565996,0.6361514079423463,0,30.38,0
BEN_0116,2025-09-30,2,0,41381.79535799181,25.31686276246524,0.9601248958297964,2,4.145285700135407,0,0.1087323568803675,0.93797601680751,141.05863893018204,41.52014108280768,2,214.44027766661785,7.74494934722571,1350.003451959471,9687.507067678634,1574.6901828876198,67,7887.037798783995,25,Male,Postgraduate,6,3,City,1,UP,Patna,1,0,0.5118705302746079,Employed,Manufacturing,2.9954889744073565,3.3411926964843817,0,0.8087682935912812,3,1.5090941380375456,1.679422130223758,0.2884063832494011,0.146053163006024,8821.943693369578,0.7533212875687773,0.6521721333408667,0.8797445728015547,1,29.33,0
BEN_0117,2025-09-30,1,1,43702.04808370521,23.66610294098817,0.8659271962865083,1,3.298214856027255,0,0.3370411842875187,0.9696867048974184,107.37778951230815,35.327656324786645,1,226.50756315918017,7.717217122148503,7609.444434553492,11687.082707064958,2919.2315666643726,36,6890.419498974552,42,Male,Primary,1,4,Town,0,UP,Pune,1,0,0.8471265341297222,Unemployed,Service,0.2208825269828741,3.761962719617392,0,0.4550165757117872,5,-0.1777081591318647,1.1080475749099057,0.9507807248149096,0.6441939256278216,12550.010447594945,0.7627294262739243,0.6495150309857599,0.5670020285960169,0,48.04,1
BEN_0118,2025-09-30,2,0,27426.8601075631,35.58680685543421,0.6420878220952678,0,5.385441598755304,0,0.911848848638834,0.8021021561003641,119.803276997335,15.88187670442618,0,251.22522122238587,3.6761379394445592,7933.511946107437,5382.840331335568,2227.9278169154527,67,4817.249910839579,24,Male,Secondary,5,0,Town,0,Karnataka,Surat,0,0,0.6158925802966025,Employed,Service,1.9288534178572072,1.5588816318704837,0,0.4388736660411146,5,-0.4976588730631925,-0.1027021299049001,0.2659156794386516,0.562317199645045,9755.878540843563,0.2279107172266149,0.4139893930382051,0.5026988280097074,0,33.98,0
BEN_0119,2025-09-30,2,2,51889.75931673366,22.660606386531256,0.8688079048722139,2,3.2220689183429707,0,1.6276518001974083,0.6989378684573376,136.465338136294,29.140306521900484,2,111.2163873249138,6.389153691611489,12105.952360699745,5217.470661356485,1741.9639294778915,78,2411.5602702209967,34,Male,Graduate,6,1,Town,0,Gujarat,Lucknow,1,1,0.5546018437787377,Unemployed,Manufacturing,0.5233158196093068,8.352555942087402,0,0.9032652821750612,4,-1.3470790637693153,0.196795485829911,0.1812066817269355,0.197332513541404,5265.578661516589,0.6136554699386831,0.0156752284758975,0.7333692495025147,0,11.4,1
BEN_0120,2025-09-30,0,2,50449.48160145877,12.46352366513432,0.8541711682811888,3,5.762617683272717,0,0.7613910713546879,0.7605392016954072,107.33047348935474,23.08335523672066,0,232.4039005606753,5.471452468299343,7956.854955471186,9821.82199919101,2808.815200976929,44,6451.320372294599,47,Female,Secondary,2,3,Village,1,Bihar,Bangalore,0,1,0.6821301334851123,Self-employed,Service,2.518571967855547,5.09006651643742,0,0.7311677727537207,5,-0.9081119652408802,1.523130007210715,0.8994790625592155,0.2434647941602815,8653.306013038982,0.2550288034122113,0.6892407219679578,0.6609886951448122,0,28.45,0
BEN_0121,2025-09-30,1,1,52955.40249315951,8.982207145557634,0.9223055673173324,3,3.438054752995192,0,1.0769933014901194,0.8875456291535243,146.43388683197796,47.2486899396046,0,270.495232763446,3.424860170033744,8497.754513288124,5690.869665928169,1500.2985047631184,21,4212.736070204473,19,Male,Primary,3,3,City,0,Karnataka,Bangalore,0,0,0.8114911237077608,Self-employed,Service,2.7425896080279024,5.570190766436606,1,0.992315902818425,2,-0.6071873629556563,-1.0011286652925795,0.086478604356071,0.344082201923458,7652.901849634314,0.7898860519359115,0.8294712128082533,0.0566875989536889,0,23.4,0
BEN_0122,2025-09-30,3,2,56239.64931826703,35.801290779253506,0.9300994666608724,2,6.895111123203714,0,1.7836097721702042,0.950413148608506,77.75297139048847,32.3299440914283,0,294.3843289504022,3.5730293104496926,8590.958149968235,10688.288632413523,3620.439137182163,77,4573.137279163341,34,Female,Primary,2,1,Town,1,UP,Pune,0,1,0.6445075044097363,Unemployed,Trade,1.2044339478268764,8.834919151977477,0,0.3942687733954039,4,-0.1031717195655379,0.7848947052772758,0.2602660514264602,0.7164147129435092,5566.110890147568,0.153809702482914,0.0852303109873481,0.7253111408974308,0,12.93,1
BEN_0123,2025-09-30,4,0,38030.09896727785,17.691082417898958,0.9472812303115916,0,4.069703619869529,0,1.8275925188532576,0.7740363706798097,90.71190858800696,12.12751675341462,0,138.69662367767828,4.946919045862703,6601.728787294671,5064.649445108542,3867.096751145636,36,1703.2873476845157,21,Male,None,7,2,City,1,Maharashtra,Bangalore,1,1,0.7972406871917024,Employed,Manufacturing,2.470435348262129,0.1583061645309391,1,0.5492898850632026,4,-0.0295596789652644,-0.8880270903243329,0.4391111940005884,0.609716602663301,7716.430817674596,0.6689059986872773,0.4416175042439686,0.4075494300860846,0,23.73,1
BEN_0124,2025-09-30,3,2,54097.987985330656,29.36169324506648,0.7656526058316393,0,8.738620016802297,0,0.4315499928853787,0.8141523821528245,78.12347614624858,27.59668036866433,1,192.7023863683237,4.5154216489841605,11891.691060535364,11026.990173587878,1179.3892152176038,27,6033.927040771509,43,Female,Secondary,6,3,Village,1,Maharashtra,Surat,1,1,0.190465164459513,Unemployed,Agriculture,0.7497283480501813,0.6692306252329205,1,0.5178493602625791,4,0.7611380783377651,1.1431139588843624,0.5951073781596821,0.0695712641752898,3524.4918796696666,0.3260117116517612,0.1625948539470542,0.940898280030737,0,2.69,1
BEN_0125,2025-09-30,0,1,56647.979898735946,24.57410744572041,0.8791457581408577,0,6.95688409936896,0,0.0871898435851887,0.9727131973105012,93.25511544098136,43.81505746357328,2,197.5467235766328,3.747375969387585,5623.196042108859,6143.936591433861,1749.1580459766094,79,11483.464363623378,31,Male,None,4,0,Village,1,UP,Bangalore,1,0,0.2775165403748011,Unemployed,Manufacturing,0.4202055219877847,1.61578981859815,1,0.9160925664032368,4,0.6513600490089047,-0.1338548288745113,0.3276728963733063,0.7599391490123606,7207.65596795821,0.0361820575352684,0.6109377864296083,0.9708029884185414,0,21.19,1
BEN_0126,2025-09-30,0,1,42674.12403774452,20.66676169697394,0.7073001435689243,2,5.580756019435116,0,0.6108210619430299,0.6429994548437716,108.50863098839989,35.21735015146077,2,233.77593682911427,6.845069577830893,6543.655598059471,7924.694650138068,1438.7830384881372,64,3734.2834205348136,25,Female,Secondary,5,4,Town,0,Karnataka,Pune,0,1,0.2297228215873067,Self-employed,Manufacturing,0.9476347992078328,0.3003781308814557,0,0.4787075640301074,5,0.2386751812751364,-0.8796452101306241,0.496233996921005,0.2626595630220295,10588.311499477002,0.1237046442108931,0.7856048763590366,0.4487388181245502,0,38.17,0
BEN_0127,2025-09-30,0,1,56301.76997377959,21.921220663975,0.9997345119934016,0,4.376968200080273,0,1.3916046296515605,0.9449196867896495,161.16364546749296,42.91034342443953,0,191.76854512359063,4.88877750582431,7982.190720593585,9750.32105937098,2562.882885115936,60,6556.505845432052,22,Female,Postgraduate,3,0,Village,0,Gujarat,Patna,1,0,0.7983031878145758,Unemployed,Trade,1.0250220416731417,6.581561566243996,0,0.547422698371919,4,-0.0436245324946667,-0.6577327992083711,0.1988311864306065,0.6717596784044202,11361.190098990992,0.654899138183594,0.6667065649274063,0.9687948466579228,0,42.05,0
BEN_0128,2025-09-30,1,0,51210.59939580112,36.66702305223626,0.670133696550744,1,0.4429708240141314,0,1.902224401952533,0.6637229929007743,121.6572872782797,16.26796912395381,2,164.2303214380413,5.929088374334767,3985.841298395245,8432.20839757042,3965.0843230597593,13,8114.647702970863,22,Male,Postgraduate,5,3,City,0,Karnataka,Surat,1,0,0.0861285588570758,Self-employed,Agriculture,1.192072634356737,6.338794681883208,1,0.3999837129727992,2,1.1431321070127851,-0.49896692279598,0.5742741202254854,0.1233628446615504,11510.3521582808,0.2399143032219823,0.3180600704858854,0.3108205149559963,1,42.82,1
BEN_0129,2025-09-30,2,0,40532.1534583493,12.415492570855,0.6040457726643343,0,9.240648214021766,0,0.1540639999682278,0.7935445401162481,68.6276907285966,44.975811967139386,0,210.85881862924455,3.1356410010072526,13296.227640419542,9997.84807920553,0.0,73,3692.557248842135,22,Male,Secondary,4,2,City,0,Bihar,Patna,0,0,0.7958631974417281,Self-employed,Agriculture,1.1188768258734565,2.108019029289856,0,0.8427806878544308,2,0.8395380907605915,0.9529439017626904,0.4078168082796595,0.997921276719168,12872.061828368292,0.6310353725846716,0.1397327028323838,0.6826444214519778,0,49.67,0
BEN_0130,2025-09-30,2,0,54241.830447255146,20.908358153952594,0.6595234858072704,0,2.9576687647481013,0,0.056967621098543,0.6873692514652239,63.92158131039096,39.00250993208774,2,183.12489669212675,5.20104597509892,7997.433201289887,2923.2404737097427,0.0,66,500.0,44,Male,None,4,3,Village,1,Maharashtra,Lucknow,1,1,0.3890422998145216,Unemployed,Agriculture,1.2334333585515118,1.4940644488669474,0,0.466392298771197,1,0.4449663219675768,1.3394487682538367,0.8492596872684504,0.0803351706877141,13562.833881385051,0.4148221660012869,0.7942681460504623,0.0750547111094176,0,53.14,0
BEN_0131,2025-09-30,5,0,45639.33884970171,31.25252608546961,0.9103489158176508,1,5.272196403206658,0,1.7682944259714437,0.8411790522762417,103.36009884329629,37.80111899471354,1,228.1094765342621,3.907856296679729,10473.821875766083,5859.834507114847,1874.711485721456,68,6738.778733158333,22,Female,Postgraduate,4,2,Village,0,UP,Pune,1,1,0.0795071620173955,Unemployed,Service,2.13010009741539,1.4568470138660672,0,0.3478241905625536,2,-0.4057518767686505,-0.4019212987233088,0.4157341333886524,0.7417340284009951,6926.398731008336,0.6927134638762467,0.3239168584926921,0.1449893485154472,0,19.76,1
BEN_0132,2025-09-30,1,0,60455.979110215805,13.734839932429953,0.7787134706032846,1,6.031412970607646,0,1.4962905382062823,0.8234293686833064,153.37604119911595,20.5943481393586,1,159.52163065770634,5.158481662369269,5127.539425266203,7177.065439793544,2278.895442585749,26,5198.278691007018,20,Male,Primary,6,1,Village,1,Gujarat,Lucknow,0,1,0.4244262615264623,Unemployed,Service,0.7367403985972056,9.532414133186425,0,0.6045761128836276,1,1.1056475867588516,-0.8724536051720158,0.4438154178820502,0.5413303592530954,5870.014209860079,0.4929486221854801,0.0221398317444261,0.8645259023778185,0,14.47,1
BEN_0133,2025-09-30,3,2,46412.50429896444,34.53826246222068,0.7790000991241713,6,4.449465321265822,0,1.9844971583111504,0.7520029456963008,176.1190777917856,44.94461286922377,2,148.88451719760326,6.684955000465569,10135.203103999436,4856.548208837973,588.0602957951278,36,5778.335455626785,55,Male,Graduate,2,4,City,0,Karnataka,Lucknow,1,0,0.3005023005338513,Unemployed,Service,0.055726787295365,6.935045286247416,1,0.5740206867730742,2,0.8348705013643479,2.029790582586369,0.5921749893424125,0.0859391912841383,10127.764381853896,0.308547097161171,0.5714212143492508,0.8937840392969635,1,35.88,1
BEN_0134,2025-09-30,4,0,30653.5162735241,31.137997726029003,0.9820091678446674,0,9.063803163074082,0,0.7935857629313063,0.9453214059380496,56.36940012255229,33.709071982694745,0,265.77201091124806,6.61347926054757,10389.78290816882,9718.196751976,2271.110322992511,51,5137.23899628678,47,Female,None,6,0,Village,0,Bihar,Lucknow,1,0,0.5919521827826496,Self-employed,Agriculture,1.469041654143815,5.854288284650792,0,0.4243264430137629,4,-0.2459570513673991,0.819012594162052,0.1231700040769414,0.0268104575507555,11639.818925640611,0.1458191798576018,0.2466773102333783,0.5326111919697447,0,43.45,0
BEN_0135,2025-09-30,2,0,54004.80478291476,26.174365481058693,0.9678539632112296,0,1.3358872477737602,0,0.8321018102735387,0.8639253281152239,134.89409857880236,43.33277645882611,0,313.62638069022165,4.125324068205655,10822.60771481989,5565.7032278898005,888.5649994157548,6,7899.50840665229,18,Male,Secondary,2,2,Town,1,Karnataka,Lucknow,1,1,0.4725266330938129,Unemployed,Manufacturing,1.344873732614592,3.224868718050943,0,0.3935182919272108,3,-1.917491134790412,-0.775329568308889,0.156795176706281,0.3626657175166786,7493.996444096646,0.3410982524212802,0.8412059983581769,0.3397734269469152,1,22.58,1
BEN_0136,2025-09-30,3,2,53441.04871747152,19.97474476580586,0.7244778951216037,0,10.201804420962011,0,0.3446236745948992,0.8884820499847774,103.925101540963,21.24371551938223,0,291.1135613361621,6.165662702477835,13714.999521230742,4862.275255907181,1329.8338555457908,56,4756.191935795127,25,Male,Graduate,3,0,Town,1,Bihar,Pune,1,1,0.2967773910883501,Self-employed,Manufacturing,0.1801949695302913,4.330431979087896,0,0.9275900493682824,4,0.0950057659382437,0.3595000071326568,0.7902377472272404,0.8022239320071439,10793.933539857522,0.6348940779267531,0.1432552043907785,0.4510239317639505,0,39.22,1
BEN_0137,2025-09-30,2,0,33782.94330803508,12.707470758528345,0.6836232515123465,1,7.014672672524949,0,0.2316943051946769,0.6602638952830674,107.03116860305934,11.554344097896042,0,196.4037203525737,7.647739702365662,6325.289199247545,9633.278419447752,3904.443830875107,18,10427.211012146076,30,Female,Graduate,4,1,City,1,Karnataka,Patna,1,0,0.8622659444055155,Self-employed,Agriculture,0.4014042045042412,0.8940588119920767,1,0.3474911405858614,5,-0.6923126169717498,-0.4122580710634807,0.273418779139547,0.0411512402813925,15467.602817921144,0.7404735051974354,0.4348008490592503,0.869624489144656,0,62.67,1
BEN_0138,2025-09-30,1,1,61258.04173152959,29.65636715307257,0.939392883973496,2,4.260738239496592,0,1.157436021180476,0.9532662711902472,77.43032484361892,19.955173109914504,1,252.75635857905897,5.754015979549439,7440.056186775233,4072.72737793625,1485.3003304104502,41,6745.123145787057,37,Male,Primary,7,3,Village,0,Gujarat,Bangalore,1,1,0.4068214248455689,Employed,Agriculture,1.5297626840546816,9.981518880550016,1,0.3695176696874239,1,0.7172434606840445,-1.2851722852951677,0.684696928928456,0.7043986633280541,5991.260280418885,0.1603396748399905,0.2531302036110118,0.2109934226209179,0,15.08,1
BEN_0139,2025-09-30,4,0,60473.31254203218,45.9891594758711,0.9624076284177452,2,4.294310018206135,1,0.7285700025896651,0.6668160654480073,111.19747010188358,25.48689563188321,0,165.6858608893315,2.890460740295823,5464.252989028804,4209.188451603386,1458.9127700620793,31,7528.71323641649,23,Female,None,2,2,Village,1,Gujarat,Lucknow,0,0,0.4706899918017787,Self-employed,Trade,0.7042522800587379,7.550854635716347,0,0.4715330967968841,3,0.2159090740144564,-0.3100483744318677,0.0974269699772021,0.6553762762642387,10017.736636072525,0.6642724088881171,0.6896016192210813,0.2948702313015964,0,35.3,0
BEN_0140,2025-09-30,1,0,36950.297112876375,25.167140287334867,0.8166387691193948,1,0.0,0,0.1606328958904901,0.6891139856839841,75.63282160452152,29.00333188154716,0,225.4089644526164,6.078251775674571,7711.3153145504275,8423.174007332273,2197.642814000585,28,5016.423837718351,25,Male,Graduate,1,4,Village,0,UP,Bangalore,0,0,0.8466285247524576,Employed,Service,2.632794882424341,6.214531568282279,0,0.9669874327595516,2,-1.672731364163467,-1.370668119306054,0.8218466603180131,0.2655376767727672,13116.253378123958,0.1792795096515123,0.5485309093574215,0.7854429342527677,0,50.85,1
BEN_0141,2025-09-30,3,1,40105.605484101325,9.391636714144791,0.8517694844468402,1,2.455301689495696,0,1.7739741390466397,0.6512220553987521,109.36596306062586,27.986414707019183,0,170.8098616540009,2.629426318095868,9992.350561233356,10762.700002734751,3638.436053037101,68,5777.113763788189,47,Female,None,7,2,Town,1,Gujarat,Bangalore,0,0,0.0890566083440212,Unemployed,Service,0.5198774593784854,5.877671952278822,0,0.3597689746638985,4,0.2947669488713626,-0.4805421077112914,0.9882281109189572,0.0774920357348902,9406.667127297213,0.2218193434899834,0.790987719248596,0.9352694459164158,0,32.24,1
BEN_0142,2025-09-30,1,1,47869.885804557096,27.66013192101398,0.7027657138769173,2,3.938288734960871,0,0.3967129364986661,0.7761436831875262,165.93031370338164,29.5724566596454,0,262.8252058970056,7.232662452758163,9830.70801801399,7452.700950808374,1935.4665155536115,74,775.9113638824201,57,Female,Primary,1,3,Town,0,Bihar,Lucknow,1,0,0.3898931417777447,Employed,Service,0.0603678955455487,5.0431437203317255,0,0.8712103787200174,1,1.7151111167020967,-0.3867634825298318,0.3736909452077843,0.915321960554062,11238.595167333042,0.531317240280015,0.4586125752236522,0.0929273400155042,1,41.46,1
BEN_0143,2025-09-30,1,1,38617.21803443544,30.882103771209565,0.9203210751914098,0,5.528314928092724,0,1.4971686940070656,0.955083692700924,145.2495007995747,42.87675943503264,1,256.1732358961922,5.099962974811642,12922.256774818274,2475.636436255255,1162.6384153499143,30,3557.5368311322563,32,Male,Secondary,2,3,Town,1,UP,Surat,0,1,0.4028566865283898,Unemployed,Trade,1.342691308173181,2.574274276746958,1,0.9244365073231792,1,-0.1527913390166114,-0.5397250419924094,0.5055301019148967,0.3003498027367239,12730.341321707992,0.2892023019760747,0.0048084315443955,0.8037723013522957,0,48.94,1
BEN_0144,2025-09-30,3,1,59605.95777367517,16.657180544832503,0.8528489713796092,2,8.77874373335668,1,0.5644571922362223,0.7009790078439438,196.5500644275592,12.654556078467646,2,303.7977055548738,4.310844417869477,9470.591425538856,8917.817830323336,2868.68808071376,58,7694.134907263465,27,Female,Graduate,7,4,Town,1,Gujarat,Bangalore,0,0,0.4958256551566834,Self-employed,Trade,2.9584893318247665,2.263904034597337,1,0.5645074190156197,2,-0.0083834480298629,0.9109540030534532,0.4427119798398022,0.1113832317867611,9094.90660543096,0.6615954412364865,0.2151964805394957,0.6450683069318244,0,30.67,1
BEN_0145,2025-09-30,0,0,52234.57923990815,18.835904591284837,0.8014054045191986,1,11.112636874486856,0,1.625809661505598,0.7495013681691813,141.0542891880799,19.222308282599187,2,188.53474562337504,2.342039567898154,8001.68556640763,5340.724804947201,3219.103497052859,19,4832.814239887878,50,Male,Graduate,7,4,Town,1,Maharashtra,Surat,0,0,0.1061205923594053,Employed,Trade,1.9016175789194287,5.495324571892244,1,0.5057260798822897,1,-0.3430474186440528,0.404327726160341,0.8941877486390235,0.681517078360916,6816.49663435193,0.9557766242415384,0.9991571081942736,0.2307715444640489,0,19.22,1
BEN_0146,2025-09-30,1,1,33596.64281167646,18.020974170029664,0.6240434224313584,2,5.81680129640772,0,0.2367936828553081,0.9384265680301688,126.98072277987232,44.98738206959531,0,278.95168505460003,4.284702407552658,4724.751712326992,10138.124175029468,3716.992189399424,33,2187.8042365218835,26,Female,Graduate,3,1,City,1,Bihar,Patna,1,1,0.1026601212495513,Unemployed,Agriculture,1.0620891637857732,0.7020081455795169,1,0.7741644097801856,2,0.0720790400923519,-0.6392484517984667,0.0099340376968796,0.216681228791628,9697.431883125326,0.1488922013373942,0.4053449893095102,0.755817196664768,0,33.69,1
BEN_0147,2025-09-30,1,1,37662.93630726065,19.749089065090487,0.9663739850044616,0,5.616827936428897,0,1.512143220443523,0.8471261119035557,142.11582430049538,30.220619205124866,0,225.3232530964044,7.419240007494737,10598.96109447129,5936.9699505436,1946.506019567247,78,3289.478562939771,50,Female,None,5,0,City,0,UP,Bangalore,0,0,0.4164159557659158,Unemployed,Trade,0.0506040344035749,0.7447079886853569,1,0.791844220427156,2,1.540130669860402,0.3226899823041894,0.6534593211638361,0.4756307555626299,6715.932690762971,0.5705108323094167,0.6202351078862255,0.7279160649993278,0,18.74,1
